KEGG function	MD70dduC1	MD70dduC2	MD70dduC3	MD70dduC4	MD70dduC5	MD70dduC7	PD70dduC1	PD70dduC2	PD70dduC3	PD70dduC4	PD70dduC5	PD70dduC6	SDQDuC1	SDQDuC2	SDQDuC3	SDQDuC4	SDQDuC5	SDQDuC7	WHYDuC1	WHYDuC2	WHYDuC6	WHYDuC7	WHYDuC8	MD70dIlC1	MD70dIlC2	MD70dIlC3	MD70dIlC4	MD70dIlC5	MD70dIlC7	PD70dIlC1	PD70dIlC2	PD70dIlC3	PD70dIlC4	PD70dIlC5	PD70dIlC6	SDQILC1	SDQILC2	SDQILC4	SDQILC5	SDQILC8	SDQILC9	WHYILC1	WHYILC3	WHYILC4	WHYILC5	WHYILC6	WHYILC8	MD70dCeC1	MD70dCeC2	MD70dCeC3	MD70dCeC4	MD70dCeC5	MD70dCeC6	PD70dCeC1	PD70dCeC2	PD70dCeC3	PD70dCeC4	PD70dCeC5	PD70dCeC6	SDQCeC1L	SDQCeC2L	SDQCeC3L	SDQCeC4L	SDQCeC8L	SDQCeC9L	WHYCeC1L	WHYCeC2L	WHYCeC3L	WHYCeC4L	WHYCeC5L	WHYCeC7L	MD70djeC1	MD70djeC2	MD70djeC3	MD70djeC4	MD70djeC5	MD70djeC6	PD70djeC1	PD70djeC2	PD70djeC3	PD70djeC4	PD70djeC5	PD70djeC6	SDQJeC1	SDQJeC2	SDQJeC4	SDQJeC5	SDQJeC7	SDQJeC9	WHYJeC1	WHYJeC2	WHYJeC3	WHYJeC5	WHYJeC7	WHYJeC8	MD70dCoC1	MD70dCoC2	MD70dCoC3	MD70dCoC4	MD70dCoC5	MD70dCoC7	PD70dCoC1	PD70dCoC2	PD70dCoC3	PD70dCoC4	PD70dCoC5	PD70dCoC6	SDQCoC1	SDQCoC3	SDQCoC4	SDQCoC5	SDQCoC7	SDQCoC8	WHYCoC1	WHYCoC2	WHYCoC3	WHYCoC5	WHYCoC6	WHYCoC7
MD70dCoC7	0.996503031	0.988728959	0.966415398	0.98769417	0.997111343	0.996891376	0.828380182	0.959278661	0.923474489	0.945527874	0.844897019	0.952786181	0.151872204	0.265255629	0.151982251	0.388125278	0.46446575	0.187098035	0.659727923	0.444176715	0.521506314	0.478934035	0.398579133	0.888860033	0.388438182	0.945573564	0.343113191	0.879688624	0.941271599	0.44652937	0.662371564	0.368927857	0.450337402	0.451977425	0.705080657	0.3366736	0.455260076	0.348014334	0.340162484	0.347680789	0.437669578	0.583555878	0.347877876	0.365226988	0.2288592	0.789940708	0.36881366	0.068693493	0.069290994	0.095409452	0.055574265	0.066777365	0.095093989	0.092514761	0.097831883	0.100651129	0.103847001	0.099062497	0.090904579	0.10741469	0.150924231	0.119777287	0.106396797	0.142518415	0.137700881	0.187908163	0.180851188	0.122387476	0.206216428	0.199547695	0.183703983	0.997262639	0.986088333	0.996448442	0.989224199	0.996221733	0.995370979	0.886947214	0.706389612	0.816186608	0.90225864	0.898058016	0.687744716	0.42031389	0.205267774	0.516289075	0.309299795	0.287675327	0.342075234	0.563861864	0.542529996	0.504229207	0.485779227	0.68986087	0.451189804	0.375895431	0.803712233	0.02913335	0.068056806	0.372960074	0	0.100933784	0.193611716	0.185712265	0.12354553	0.103054697	0.180944415	0.160670861	0.203679937	0.273172013	0.357533768	0.155475881	0.312249639	0.182323185	0.383807453	0.130573617	0.254975631	0.172535152	0.190852681
PD70dCoC1	0.996700571	0.989445428	0.968675259	0.988422647	0.9974114	0.997012992	0.839173822	0.96202732	0.928174137	0.948740719	0.853397949	0.956174438	0.146704189	0.264790689	0.146996595	0.40061945	0.490271349	0.182541891	0.682216383	0.472822135	0.54962102	0.505441246	0.405147343	0.895184856	0.392361169	0.948865344	0.339770186	0.886879953	0.944623372	0.431972116	0.673958268	0.330181077	0.425398884	0.440297455	0.71761025	0.330474159	0.415997079	0.322568904	0.31538616	0.340047891	0.406203534	0.610375662	0.331011864	0.344500247	0.239406586	0.798716678	0.369418218	0.084239798	0.103441455	0.097897768	0.105360285	0.08374142	0.098365114	0.042500171	0.054450795	0.056381671	0.058717164	0.055111223	0.049314032	0.099344537	0.133595979	0.109593482	0.106533764	0.117928743	0.111320542	0.194315579	0.183444273	0.134973723	0.209935197	0.19843997	0.186325385	0.997409652	0.987025429	0.996682459	0.989931628	0.99645368	0.995594535	0.893478502	0.721849716	0.826560494	0.907315557	0.90381031	0.702302727	0.439217911	0.21047718	0.538569105	0.322796063	0.295218471	0.325406511	0.589327084	0.570704604	0.533989597	0.51675585	0.708073624	0.475091377	0.377696367	0.814808465	0.10044623	0.097349665	0.372766278	0.100933784	0	0.169423887	0.150797624	0.06395392	0.01967479	0.155239391	0.146034999	0.176137388	0.243812752	0.326794985	0.127047181	0.288886171	0.189924532	0.352175926	0.107305421	0.256921236	0.195976169	0.155852884
PD70dCoC2	0.995965307	0.987492022	0.965158171	0.986988651	0.99683106	0.996689426	0.828623824	0.958065994	0.918300573	0.94230865	0.84628365	0.952943606	0.191942278	0.263508826	0.196398662	0.371783418	0.463755559	0.210832565	0.661960904	0.460768393	0.529335931	0.483698541	0.403089389	0.881799691	0.350650986	0.941787748	0.291157793	0.872338332	0.937608319	0.349300304	0.629528893	0.289668774	0.352839312	0.354473382	0.670688779	0.337376009	0.423381755	0.324811139	0.326394538	0.351299915	0.403832669	0.586844233	0.337391377	0.352504092	0.297629545	0.782310033	0.371959036	0.200765134	0.20248074	0.193611648	0.209065733	0.199521134	0.194466079	0.178887511	0.182414041	0.187909537	0.189862151	0.182925927	0.180845867	0.195014481	0.216388561	0.201567283	0.20193883	0.210024001	0.214037836	0.275884693	0.26283626	0.212525538	0.289607662	0.279170891	0.267963322	0.997080427	0.984507463	0.995923812	0.988958863	0.995576133	0.99470659	0.882888455	0.692334686	0.807780075	0.898250987	0.894959764	0.673587823	0.418358594	0.232257209	0.503705415	0.303373131	0.288885508	0.319000758	0.564571743	0.554509289	0.508116991	0.50150974	0.68800582	0.455372828	0.343392578	0.794594941	0.194280993	0.202181692	0.340458233	0.193611716	0.169423887	0	0.150708513	0.164191959	0.17247353	0.144192531	0.199564411	0.216461739	0.256998405	0.343099836	0.188824381	0.292807662	0.270325097	0.363675996	0.192270501	0.333337189	0.245804907	0.21468711
PD70dCoC3	0.9965361	0.989296273	0.968534486	0.988297008	0.997243182	0.996928539	0.843586465	0.961060653	0.927501383	0.948864026	0.856821057	0.956122931	0.185078177	0.250605398	0.186647815	0.386372441	0.489185121	0.19867507	0.687350323	0.491240984	0.561245864	0.512333036	0.419264097	0.892073166	0.326529464	0.947201086	0.255576704	0.883806072	0.943421959	0.353589032	0.665181196	0.220887061	0.365338384	0.35855687	0.711123786	0.326655205	0.381197452	0.287997741	0.294571504	0.338740391	0.3778805	0.612844329	0.313166087	0.342336531	0.289345095	0.79787651	0.383398572	0.189071505	0.196938209	0.1851157	0.20107802	0.188504709	0.186450794	0.167481712	0.168250904	0.174566481	0.176767605	0.169060028	0.170898973	0.181742854	0.207465353	0.190943628	0.191724742	0.191557111	0.194761103	0.272669691	0.260607424	0.21000124	0.283912005	0.272971832	0.26300586	0.997395384	0.986429059	0.996522563	0.989702577	0.99635468	0.995336033	0.892655518	0.71136573	0.822393904	0.907748693	0.901548856	0.690855035	0.44353155	0.232540917	0.532351808	0.306996378	0.287663401	0.306713985	0.59474775	0.583442063	0.539999618	0.533694547	0.709276992	0.480981557	0.311777432	0.810791449	0.185939088	0.193340419	0.308245123	0.185712265	0.150797624	0.150708513	0	0.135053091	0.154587233	0.153202774	0.174653937	0.171758555	0.224456056	0.305361787	0.160798645	0.257833627	0.264615454	0.32055958	0.167984594	0.325106554	0.246425812	0.170835126
PD70dCoC4	0.996648273	0.989527725	0.968837613	0.988392583	0.997381341	0.997205656	0.841520616	0.962393448	0.928217823	0.949350497	0.854720111	0.956844404	0.153725128	0.261412145	0.153490796	0.400053802	0.493992877	0.182945361	0.686891207	0.482847561	0.556362052	0.513043916	0.411629698	0.894990825	0.382736501	0.948893703	0.324706363	0.886977783	0.944869852	0.418072618	0.673632694	0.309338589	0.407799251	0.426165956	0.715438755	0.332709821	0.405175929	0.314519658	0.311549308	0.340600321	0.401239134	0.615562376	0.328406993	0.346946737	0.257194116	0.799876093	0.376449264	0.112828873	0.127038411	0.113082206	0.135110401	0.111966638	0.114761778	0.082925137	0.085706617	0.090868385	0.092647099	0.0865271	0.084521742	0.117872548	0.153968504	0.132664304	0.129883556	0.133989136	0.130271181	0.221341131	0.209396085	0.158038591	0.233631199	0.221561297	0.210778278	0.997401641	0.986923836	0.996676072	0.989924645	0.99645457	0.995612264	0.894236305	0.721509364	0.826675682	0.907965439	0.90344482	0.702446761	0.443309792	0.21660761	0.540892872	0.320455296	0.296684223	0.322184587	0.594008363	0.580159041	0.537297217	0.52544674	0.70950437	0.478710769	0.366876719	0.815059142	0.123068708	0.126991804	0.362115373	0.12354553	0.06395392	0.164191959	0.135053091	0	0.067638178	0.153698576	0.144653047	0.172836076	0.240182041	0.320822151	0.125693461	0.282639441	0.214783485	0.344227207	0.105830265	0.278835789	0.212483913	0.146283688
PD70dCoC5	0.996709643	0.98949854	0.968724774	0.988443407	0.997436299	0.99701957	0.83940845	0.962172922	0.928507458	0.948862548	0.854118773	0.956448903	0.148888878	0.267421356	0.148820235	0.402480503	0.491597119	0.183857585	0.683346857	0.47409873	0.550838346	0.50720172	0.406232732	0.895518238	0.395365049	0.949010197	0.343534014	0.887089852	0.944825707	0.434995477	0.675030813	0.332754168	0.427879115	0.444054999	0.718921761	0.330570897	0.416217987	0.324380679	0.315763598	0.340526938	0.405837736	0.610775341	0.330974879	0.344454958	0.237523244	0.799297606	0.370166969	0.083567265	0.104576273	0.098973799	0.104584085	0.082984868	0.099275679	0.040715032	0.051677413	0.051927121	0.053686709	0.05202989	0.046699126	0.101393277	0.132841103	0.109831588	0.107810487	0.117540921	0.110494167	0.191567189	0.180960992	0.133458998	0.206843071	0.195840841	0.183800924	0.997427139	0.987083059	0.996682726	0.989977095	0.996470291	0.995597407	0.893430567	0.722376184	0.827375558	0.90761863	0.904354835	0.702587018	0.440906848	0.211937925	0.540003914	0.324089507	0.297600151	0.325588874	0.590166302	0.571933764	0.535425967	0.518029287	0.708644676	0.476704469	0.379472965	0.815407342	0.102346155	0.096615556	0.375642974	0.103054697	0.01967479	0.17247353	0.154587233	0.067638178	0	0.157821312	0.149780263	0.177678262	0.245043709	0.327235503	0.129250631	0.289794544	0.187303387	0.352700421	0.111094696	0.254165549	0.195986124	0.159308978
PD70dCoC6	0.996079611	0.987555918	0.964621986	0.987062954	0.996982359	0.996649824	0.825466577	0.956207645	0.919667486	0.941844383	0.842384272	0.95228809	0.190394315	0.266648238	0.190101578	0.372661068	0.468241035	0.206605429	0.660849962	0.459432145	0.528152213	0.485615986	0.39594205	0.880675854	0.355428246	0.94169916	0.29882103	0.870306678	0.937599596	0.360555595	0.628610713	0.297934292	0.355507207	0.365942208	0.675756253	0.335006537	0.425509101	0.32446083	0.324746472	0.347683777	0.403030596	0.579917871	0.337907747	0.343270731	0.287702882	0.782332656	0.368243776	0.188096754	0.193021016	0.180972211	0.195390539	0.187575003	0.181900841	0.163473339	0.167428571	0.173707067	0.175892259	0.168277734	0.166745593	0.185612543	0.211160677	0.191434204	0.192493033	0.201290178	0.203472715	0.265372979	0.254609786	0.202140412	0.278331902	0.268802302	0.258001491	0.99725236	0.984784289	0.996029358	0.989072765	0.995671592	0.995180975	0.883106827	0.691986931	0.80715953	0.896339969	0.892326018	0.669823188	0.415490765	0.233054722	0.502354347	0.304866965	0.286800639	0.320722669	0.562675866	0.55375153	0.505215565	0.498279751	0.685406235	0.450103875	0.347617533	0.793495574	0.182072206	0.188796125	0.346145016	0.180944415	0.155239391	0.144192531	0.153202774	0.153698576	0.157821312	0	0.197160341	0.216732678	0.255537261	0.34148659	0.184431257	0.29301411	0.261693504	0.3631779	0.185206865	0.322204229	0.239883683	0.210009795
SDQCoC1	0.996525295	0.989020739	0.968642578	0.988228978	0.9972291	0.996964535	0.842491435	0.958755816	0.927206092	0.948309489	0.8538988	0.954661397	0.128118045	0.227281855	0.129343576	0.378403817	0.470574763	0.140982528	0.683574359	0.482717985	0.560331543	0.499784972	0.417173344	0.889574801	0.351500418	0.945819186	0.315730865	0.880829955	0.942112603	0.432705274	0.669179088	0.316574381	0.439026299	0.444283298	0.711246954	0.240622847	0.39195883	0.277080836	0.23219321	0.255732021	0.342676361	0.606718378	0.256429392	0.308408926	0.277376778	0.798758468	0.359192897	0.168311815	0.171768144	0.162770716	0.177208827	0.167364579	0.165800767	0.150402013	0.153079605	0.159586124	0.162949476	0.153522359	0.15467634	0.128255079	0.178241082	0.152586329	0.144645219	0.158475927	0.157162162	0.250624039	0.238761171	0.180358107	0.265763931	0.251337429	0.243490292	0.997392724	0.985370001	0.996444465	0.989971957	0.996322376	0.995328132	0.889919474	0.689014796	0.821035189	0.907085708	0.900064045	0.67002056	0.417866125	0.202143883	0.524563272	0.266918936	0.244956333	0.260739931	0.588063488	0.575068945	0.531813709	0.528957739	0.703576144	0.464993745	0.346570736	0.810940964	0.161454033	0.173869573	0.34373429	0.160670861	0.146034999	0.199564411	0.174653937	0.144653047	0.149780263	0.197160341	0	0.152381415	0.193648678	0.250334585	0.098534527	0.207355046	0.244261301	0.291082636	0.108493487	0.308274913	0.230997505	0.152763756
SDQCoC3	0.996724266	0.98980557	0.970815489	0.989066129	0.997408483	0.997171299	0.85270242	0.961324121	0.933100352	0.952835358	0.865312302	0.958794842	0.174910184	0.225310714	0.173381447	0.405318336	0.497098348	0.177284583	0.69902223	0.500669025	0.568305189	0.518876173	0.417732639	0.897466851	0.341361509	0.950425634	0.303837253	0.889478617	0.946563229	0.439984303	0.685470513	0.270126689	0.436373229	0.451420356	0.72675871	0.297355628	0.318678233	0.272589417	0.222485729	0.31154712	0.346055845	0.626350401	0.268328133	0.302226966	0.256967226	0.812315319	0.361242008	0.202444723	0.213833933	0.199474378	0.207718317	0.202116097	0.202162213	0.186038909	0.184392323	0.190284885	0.191023852	0.183850096	0.188062247	0.167107623	0.175536082	0.16595733	0.173945075	0.154716946	0.161506725	0.23802645	0.227949792	0.189217132	0.247264057	0.232225284	0.231245317	0.997588799	0.98716288	0.996782278	0.990629042	0.996554526	0.995697264	0.897538449	0.715561216	0.835075346	0.914114921	0.907072092	0.697135323	0.458658232	0.231092758	0.550860242	0.302315302	0.265523633	0.269744519	0.605736719	0.591580447	0.556140561	0.540848829	0.722769156	0.493227237	0.328554849	0.824621619	0.203195389	0.20639815	0.32122412	0.203679937	0.176137388	0.216461739	0.171758555	0.172836076	0.177678262	0.216732678	0.152381415	0	0.18963996	0.21358258	0.126039529	0.21849745	0.232329468	0.224275392	0.158722974	0.284184312	0.240562924	0.158302782
SDQCoC4	0.997108908	0.990698211	0.97333444	0.990115578	0.997635509	0.997421729	0.861131629	0.963816857	0.937435453	0.955550134	0.874685258	0.960846064	0.236922591	0.275158154	0.23833544	0.399125323	0.52410982	0.206957843	0.718133393	0.533620401	0.605437246	0.537683707	0.431179904	0.905796355	0.384434161	0.953459476	0.345335415	0.897832776	0.950356172	0.453068971	0.700647416	0.271454474	0.434754416	0.46657661	0.743330595	0.254589177	0.319073319	0.180767221	0.198568061	0.276583957	0.217797139	0.649193599	0.239599265	0.240454403	0.31740655	0.819685815	0.359883805	0.271683084	0.275439469	0.261743678	0.274149764	0.271336207	0.263134949	0.255652334	0.254302352	0.258502767	0.259598479	0.252958116	0.256385545	0.256488884	0.246340228	0.254868312	0.261808529	0.237994201	0.247044205	0.314567983	0.298545069	0.274814102	0.32152865	0.307639873	0.302664502	0.997776558	0.987482834	0.996942053	0.991307049	0.996875283	0.995859468	0.904470308	0.715960391	0.846286161	0.920214198	0.912293455	0.695135019	0.47504622	0.288972817	0.569778413	0.306157426	0.271196713	0.200399354	0.6303181	0.620777351	0.588940289	0.579351193	0.739498417	0.516287766	0.377191417	0.835427609	0.273252422	0.274073122	0.371099569	0.273172013	0.243812752	0.256998405	0.224456056	0.240182041	0.245043709	0.255537261	0.193648678	0.18963996	0	0.203762762	0.17932116	0.197423512	0.309980713	0.244377025	0.246032819	0.352506377	0.308681526	0.204587429
SDQCoC5	0.99724759	0.99098122	0.97488024	0.9904225	0.997814186	0.997510434	0.871960854	0.964440101	0.942666722	0.958403032	0.886603987	0.962511304	0.30499714	0.304814166	0.308344712	0.459970437	0.556215301	0.278752376	0.756309644	0.599254198	0.661890565	0.591458905	0.499200161	0.907635259	0.384367901	0.955224704	0.371300068	0.899581183	0.951715979	0.504317734	0.724274267	0.313447395	0.495220002	0.519547012	0.761408534	0.200610065	0.252414728	0.264452697	0.053641861	0.219072721	0.238070833	0.691236694	0.17303514	0.286525833	0.384670143	0.836607875	0.41807469	0.350318656	0.358920711	0.342480354	0.355283469	0.350465108	0.344362134	0.337843842	0.333429716	0.337158834	0.337814246	0.332423952	0.338759481	0.331834132	0.328885164	0.334057084	0.339334002	0.31859456	0.32173658	0.380622066	0.372697577	0.357620991	0.387142524	0.37778237	0.376744344	0.997906638	0.987836372	0.997040729	0.992238112	0.996988035	0.996104894	0.908523236	0.704020372	0.857094163	0.92426072	0.917593177	0.685286571	0.517475009	0.357313305	0.604541977	0.337883082	0.310922575	0.22681801	0.675579982	0.673850213	0.63851536	0.637006108	0.766506976	0.569139144	0.379106621	0.844963118	0.35696827	0.35489085	0.37058075	0.357533768	0.326794985	0.343099836	0.305361787	0.320822151	0.327235503	0.34148659	0.250334585	0.21358258	0.203762762	0	0.261797684	0.139970504	0.377918146	0.139613508	0.314982113	0.409963652	0.390542737	0.28916254
SDQCoC7	0.996773834	0.989659094	0.970240463	0.988934498	0.997452625	0.997163161	0.848006114	0.961189002	0.930437057	0.950962084	0.859984374	0.956782842	0.137557702	0.240638373	0.136666297	0.385922102	0.490384454	0.147776982	0.689338402	0.481932305	0.557589406	0.503505843	0.394995653	0.895323884	0.370201116	0.948649112	0.328884537	0.887066462	0.945062592	0.429504702	0.67453035	0.295849387	0.421121405	0.440489817	0.719888707	0.275408716	0.383113302	0.264210152	0.252298456	0.285927247	0.348488535	0.616140536	0.269659202	0.287372918	0.244479499	0.807034631	0.34038831	0.151980028	0.158672493	0.15024623	0.160529104	0.150814112	0.153789669	0.134297141	0.138423132	0.145419531	0.14710997	0.138427802	0.136228016	0.118383267	0.135874585	0.124281568	0.130554239	0.108002221	0.117042012	0.22146089	0.206318699	0.151864691	0.234007924	0.212988663	0.209578557	0.997542525	0.986396016	0.996654965	0.990507786	0.996520105	0.995574271	0.894473994	0.70635901	0.830348996	0.911433199	0.904937898	0.687741182	0.440534111	0.208314138	0.541211061	0.291818945	0.25487332	0.274360688	0.594327458	0.580311177	0.54438323	0.528521225	0.712444289	0.474384692	0.362465034	0.819482192	0.155203195	0.163022314	0.35711695	0.155475881	0.127047181	0.188824381	0.160798645	0.125693461	0.129250631	0.184431257	0.098534527	0.126039529	0.17932116	0.261797684	0	0.224528771	0.213808391	0.29106467	0.099491257	0.274930072	0.205257099	0.103068847
SDQCoC8	0.997027622	0.990575082	0.973396395	0.989936288	0.997474839	0.997316303	0.862770935	0.963392716	0.937825574	0.955971318	0.877570997	0.960710603	0.267124732	0.296914504	0.270773872	0.435769931	0.533129795	0.247419269	0.735981446	0.567226898	0.633760524	0.562139996	0.473728196	0.904082577	0.362016998	0.953243478	0.332164026	0.895698963	0.949701842	0.462014514	0.699451334	0.299855286	0.460725739	0.475355785	0.741188544	0.1261099	0.36152987	0.249972739	0.127881956	0.130352579	0.294102905	0.667744854	0.176195724	0.28291672	0.363534525	0.825939781	0.394541166	0.309975141	0.313286117	0.30101988	0.314256949	0.309957412	0.302730013	0.297245336	0.294970085	0.29770717	0.299407346	0.294130999	0.297883783	0.294746764	0.296985805	0.297680119	0.301164098	0.289271365	0.294486718	0.358110519	0.347125323	0.319031176	0.368585196	0.354156761	0.353376735	0.997778153	0.987445149	0.996837163	0.991298726	0.996714989	0.995899916	0.904014833	0.688710751	0.84569798	0.918957587	0.911127104	0.670580521	0.486181248	0.322084516	0.578456395	0.3182847	0.287205571	0.251058151	0.653517944	0.647086451	0.609885428	0.60718794	0.747746606	0.537275479	0.360496864	0.833628629	0.312218593	0.313474932	0.355480125	0.312249639	0.288886171	0.292807662	0.257833627	0.282639441	0.289794544	0.29301411	0.207355046	0.21849745	0.197423512	0.139970504	0.224528771	0	0.353308644	0.218418606	0.277244984	0.395669942	0.351412461	0.254939684
WHYCoC1	0.996775795	0.989685566	0.969072116	0.988702979	0.997621569	0.997045129	0.844079728	0.962499925	0.931072766	0.950683418	0.858480692	0.958039452	0.227744732	0.318568737	0.22581344	0.442990048	0.49965618	0.252320659	0.682030656	0.467199519	0.545210061	0.513712772	0.416463877	0.899066884	0.44055115	0.950806446	0.400056763	0.890571429	0.947369636	0.48949766	0.694652653	0.398860167	0.488842807	0.493291949	0.735140388	0.381099551	0.461202083	0.38203615	0.370709457	0.387757618	0.456644219	0.609012494	0.376553018	0.377372997	0.116367343	0.810068062	0.38128769	0.163700269	0.181076277	0.20943059	0.167987043	0.165193992	0.208751382	0.191999458	0.196475451	0.18729065	0.185892639	0.195460238	0.187168489	0.152055293	0.112552761	0.133279336	0.136525973	0.129800284	0.124766891	0.041988635	0.060760067	0.108427446	0.0636505	0.069872017	0.064960043	0.997488372	0.987645223	0.996764983	0.990223651	0.996493803	0.995736389	0.897558009	0.730662412	0.836052488	0.910493854	0.906255655	0.712279099	0.466602152	0.269285045	0.5617835	0.372729787	0.340398368	0.381697495	0.593118189	0.565051781	0.544708524	0.507607088	0.717654819	0.499507834	0.425483978	0.822369645	0.181616593	0.177308544	0.421744141	0.182323185	0.189924532	0.270325097	0.264615454	0.214783485	0.187303387	0.261693504	0.244261301	0.232329468	0.309980713	0.377918146	0.213808391	0.353308644	0	0.397216528	0.19982093	0.105715653	0.135507128	0.235205302
WHYCoC2	0.99727238	0.991448711	0.975497475	0.990704528	0.997858998	0.997574796	0.879793873	0.965799631	0.945487547	0.960129339	0.895192321	0.964154963	0.332103824	0.329541142	0.333155477	0.491965187	0.579653662	0.312347412	0.769937404	0.619436289	0.677375229	0.61134509	0.525091651	0.91056305	0.385720927	0.957210356	0.374890334	0.903467445	0.953228538	0.517813409	0.735088375	0.306123579	0.501455329	0.528776242	0.768242021	0.294552958	0.261610519	0.304057883	0.173307143	0.307072372	0.274894737	0.703060729	0.202616346	0.308544387	0.403526255	0.843407057	0.437368145	0.378118551	0.38877765	0.375391939	0.383076887	0.378227105	0.376812447	0.364018355	0.360506583	0.362984017	0.363241451	0.359406138	0.365970148	0.353582699	0.354739331	0.359074912	0.363117742	0.341409568	0.344140503	0.403252837	0.397014957	0.38169067	0.405897712	0.397857738	0.399522479	0.997977299	0.988186979	0.997194093	0.992182669	0.997117672	0.996165166	0.913075175	0.71568492	0.861422335	0.926797648	0.921678469	0.702645177	0.53944375	0.37915784	0.622564639	0.380370195	0.349255246	0.272542531	0.689122224	0.689035231	0.655283552	0.651841766	0.77645296	0.58523889	0.381666615	0.850487653	0.382662998	0.381669647	0.372100736	0.383807453	0.352175926	0.363675996	0.32055958	0.344227207	0.352700421	0.3631779	0.291082636	0.224275392	0.244377025	0.139613508	0.29106467	0.218418606	0.397216528	0	0.335806355	0.424903782	0.407643564	0.305286259
WHYCoC3	0.996634329	0.98915162	0.968280854	0.98831665	0.99745545	0.996974209	0.841359513	0.960528406	0.927393613	0.948490001	0.854549805	0.955976781	0.129279957	0.242290529	0.130389558	0.396026432	0.481539811	0.171747033	0.679943902	0.474243098	0.548110584	0.506131423	0.415480494	0.892536517	0.375673309	0.947646129	0.328087472	0.884706174	0.943790586	0.432063557	0.674438065	0.321853258	0.433122766	0.440307783	0.715270441	0.324817746	0.408006468	0.32218446	0.302848261	0.331721321	0.40326428	0.606081614	0.314722963	0.349995521	0.249169689	0.800431197	0.375815326	0.129852123	0.14102639	0.138649447	0.146331608	0.128786423	0.142553792	0.114131455	0.122750287	0.128706499	0.131611002	0.124289917	0.121346374	0.077507539	0.14242971	0.110967969	0.103224708	0.117779211	0.107204807	0.207267375	0.199609936	0.136824047	0.221287412	0.208367199	0.202034119	0.997386429	0.986403317	0.996640533	0.989935846	0.996406026	0.995480759	0.890785752	0.71601764	0.824185327	0.907105266	0.902421079	0.696410634	0.435359766	0.198869343	0.53356574	0.31122741	0.286565295	0.314941968	0.585008669	0.566854796	0.529257436	0.516150442	0.705987342	0.468953135	0.361717853	0.813557996	0.130177705	0.143908182	0.356027586	0.130573617	0.107305421	0.192270501	0.167984594	0.105830265	0.111094696	0.185206865	0.108493487	0.158722974	0.246032819	0.314982113	0.099491257	0.277244984	0.19982093	0.335806355	0	0.268113412	0.192881815	0.132241328
WHYCoC5	0.99680775	0.989991961	0.9704937	0.989295417	0.997550654	0.997112226	0.856458993	0.964434013	0.937251613	0.954896636	0.870431656	0.96167064	0.295770874	0.371612151	0.291143348	0.488698831	0.538014463	0.317432485	0.700866684	0.496517273	0.567194945	0.545885119	0.448424034	0.904685669	0.485672406	0.953041025	0.44692954	0.897093413	0.950182834	0.527663871	0.71856922	0.431337184	0.518746049	0.531319708	0.757190066	0.423433669	0.479353147	0.419936696	0.410505463	0.428692244	0.480977872	0.630657961	0.414447335	0.403932103	0.127813811	0.820721102	0.413966808	0.233895673	0.252434447	0.277884409	0.237607783	0.235762686	0.276893355	0.261026046	0.263774958	0.253610853	0.251842042	0.262132402	0.255442739	0.225052426	0.175897338	0.20000576	0.209542441	0.189354239	0.18851362	0.095664786	0.111057727	0.182180479	0.078212311	0.083727661	0.108191685	0.997499956	0.988199603	0.996738542	0.990674156	0.996539944	0.995803091	0.906261065	0.751058052	0.851697338	0.916428574	0.913831769	0.732819084	0.511330611	0.331467408	0.600279407	0.42499418	0.388973475	0.425450393	0.616164027	0.591420244	0.579828638	0.535012094	0.740526537	0.541038939	0.466516551	0.833924549	0.253840959	0.245937407	0.462776831	0.254975631	0.256921236	0.333337189	0.325106554	0.278835789	0.254165549	0.322204229	0.308274913	0.284184312	0.352506377	0.409963652	0.274930072	0.395669942	0.105715653	0.424903782	0.268113412	0	0.197904856	0.292105135
WHYCoC6	0.996165157	0.987415899	0.96290518	0.98621642	0.997012327	0.996513408	0.818074891	0.954904426	0.916197109	0.941063997	0.835151304	0.950999443	0.215398816	0.279756106	0.209837302	0.386783128	0.4374789	0.234765294	0.6306162	0.4026268	0.478326752	0.449282034	0.390102994	0.878276912	0.376844447	0.939947523	0.338358647	0.867990205	0.935658635	0.456783637	0.643023975	0.393529396	0.476557591	0.458648875	0.68629316	0.372736836	0.474542798	0.381736103	0.373097581	0.383359139	0.469684771	0.549972162	0.369469952	0.386697896	0.156123823	0.767861022	0.375275426	0.177972359	0.182123294	0.215066007	0.180878718	0.178012691	0.212611088	0.199404875	0.204807993	0.202511856	0.203554834	0.205179631	0.195802758	0.156108837	0.145931165	0.149094978	0.146219928	0.151887275	0.152613632	0.149642918	0.148979133	0.125927004	0.163187077	0.164137778	0.151098046	0.996917903	0.984646795	0.996043438	0.987984605	0.995805092	0.994583522	0.877655282	0.690901866	0.804092401	0.893117759	0.888929679	0.670497323	0.408274693	0.239033746	0.496297611	0.319768144	0.302085673	0.372100033	0.531627268	0.503879074	0.478201059	0.440347265	0.669309942	0.431421546	0.367758225	0.786296027	0.173339587	0.183477086	0.367694899	0.172535152	0.195976169	0.245804907	0.246425812	0.212483913	0.195986124	0.239883683	0.230997505	0.240562924	0.308681526	0.390542737	0.205257099	0.351412461	0.135507128	0.407643564	0.192881815	0.197904856	0	0.228288435
