Sample1	Sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
WHYJeC1	MD70djeC6	0.986149954	Jejunum	WHYJeC1	MD70djeC6	0.918023986	Jejunum	WHYJeC1	MD70djeC6	0.985273753	Jejunum
WHYJeC2	MD70djeC6	0.987663415	Jejunum	WHYJeC2	MD70djeC6	0.916512427	Jejunum	WHYJeC2	MD70djeC6	0.986566804	Jejunum
WHYJeC3	MD70djeC6	0.986397066	Jejunum	WHYJeC3	MD70djeC6	0.901082018	Jejunum	WHYJeC3	MD70djeC6	0.988577264	Jejunum
WHYJeC5	MD70djeC6	0.986385543	Jejunum	WHYJeC5	MD70djeC6	0.911126434	Jejunum	WHYJeC5	MD70djeC6	0.989020689	Jejunum
WHYJeC7	MD70djeC6	0.987144558	Jejunum	WHYJeC7	MD70djeC6	0.844886297	Jejunum	WHYJeC7	MD70djeC6	0.980547982	Jejunum
WHYJeC8	MD70djeC6	0.987233277	Jejunum	WHYJeC8	MD70djeC6	0.918808158	Jejunum	WHYJeC8	MD70djeC6	0.99100164	Jejunum
MD70djeC1	PD70djeC1	0.991160868	Jejunum	MD70djeC1	PD70djeC1	0.792357562	Jejunum	MD70djeC1	PD70djeC1	0.993605527	Jejunum
MD70djeC2	PD70djeC1	0.990845656	Jejunum	MD70djeC2	PD70djeC1	0.74068755	Jejunum	MD70djeC2	PD70djeC1	0.956947823	Jejunum
MD70djeC3	PD70djeC1	0.99075338	Jejunum	MD70djeC3	PD70djeC1	0.757383722	Jejunum	MD70djeC3	PD70djeC1	0.985200825	Jejunum
MD70djeC4	PD70djeC1	0.99188797	Jejunum	MD70djeC4	PD70djeC1	0.759495968	Jejunum	MD70djeC4	PD70djeC1	0.973386376	Jejunum
MD70djeC5	PD70djeC1	0.990696302	Jejunum	MD70djeC5	PD70djeC1	0.778501661	Jejunum	MD70djeC5	PD70djeC1	0.99350741	Jejunum
MD70djeC6	PD70djeC1	0.989793322	Jejunum	MD70djeC6	PD70djeC1	0.749691116	Jejunum	MD70djeC6	PD70djeC1	0.980480262	Jejunum
PD70djeC2	PD70djeC1	0.335561995	Jejunum	PD70djeC2	PD70djeC1	0.640378205	Jejunum	PD70djeC2	PD70djeC1	0.786274376	Jejunum
PD70djeC3	PD70djeC1	0.256378802	Jejunum	PD70djeC3	PD70djeC1	0.352820459	Jejunum	PD70djeC3	PD70djeC1	0.77893159	Jejunum
PD70djeC4	PD70djeC1	0.261675728	Jejunum	PD70djeC4	PD70djeC1	0.373531467	Jejunum	PD70djeC4	PD70djeC1	0.787264447	Jejunum
PD70djeC5	PD70djeC1	0.187437144	Jejunum	PD70djeC5	PD70djeC1	0.243404681	Jejunum	PD70djeC5	PD70djeC1	0.825063254	Jejunum
PD70djeC6	PD70djeC1	0.375272472	Jejunum	PD70djeC6	PD70djeC1	0.653580221	Jejunum	PD70djeC6	PD70djeC1	0.817379234	Jejunum
SDQJeC1	PD70djeC1	0.667579734	Jejunum	SDQJeC1	PD70djeC1	0.736597953	Jejunum	SDQJeC1	PD70djeC1	0.82506393	Jejunum
SDQJeC2	PD70djeC1	0.882359054	Jejunum	SDQJeC2	PD70djeC1	0.842853772	Jejunum	SDQJeC2	PD70djeC1	0.871814308	Jejunum
SDQJeC4	PD70djeC1	0.55489188	Jejunum	SDQJeC4	PD70djeC1	0.693867045	Jejunum	SDQJeC4	PD70djeC1	0.803254453	Jejunum
SDQJeC5	PD70djeC1	0.732651709	Jejunum	SDQJeC5	PD70djeC1	0.794176542	Jejunum	SDQJeC5	PD70djeC1	0.860226703	Jejunum
SDQJeC7	PD70djeC1	0.797973701	Jejunum	SDQJeC7	PD70djeC1	0.795315266	Jejunum	SDQJeC7	PD70djeC1	0.869645455	Jejunum
SDQJeC9	PD70djeC1	0.896710312	Jejunum	SDQJeC9	PD70djeC1	0.83527388	Jejunum	SDQJeC9	PD70djeC1	0.893988861	Jejunum
WHYJeC1	PD70djeC1	0.701106893	Jejunum	WHYJeC1	PD70djeC1	0.708397975	Jejunum	WHYJeC1	PD70djeC1	0.763294532	Jejunum
WHYJeC2	PD70djeC1	0.649314211	Jejunum	WHYJeC2	PD70djeC1	0.727260914	Jejunum	WHYJeC2	PD70djeC1	0.794203277	Jejunum
WHYJeC3	PD70djeC1	0.44188085	Jejunum	WHYJeC3	PD70djeC1	0.680174501	Jejunum	WHYJeC3	PD70djeC1	0.789263384	Jejunum
WHYJeC5	PD70djeC1	0.493964011	Jejunum	WHYJeC5	PD70djeC1	0.726382732	Jejunum	WHYJeC5	PD70djeC1	0.798399926	Jejunum
WHYJeC7	PD70djeC1	0.333308884	Jejunum	WHYJeC7	PD70djeC1	0.570968291	Jejunum	WHYJeC7	PD70djeC1	0.78162758	Jejunum
WHYJeC8	PD70djeC1	0.546589587	Jejunum	WHYJeC8	PD70djeC1	0.709764666	Jejunum	WHYJeC8	PD70djeC1	0.820105057	Jejunum
MD70djeC1	PD70djeC2	0.990708165	Jejunum	MD70djeC1	PD70djeC2	0.888752081	Jejunum	MD70djeC1	PD70djeC2	0.994238959	Jejunum
MD70djeC2	PD70djeC2	0.990270557	Jejunum	MD70djeC2	PD70djeC2	0.863483312	Jejunum	MD70djeC2	PD70djeC2	0.963729772	Jejunum
MD70djeC3	PD70djeC2	0.98904473	Jejunum	MD70djeC3	PD70djeC2	0.866404409	Jejunum	MD70djeC3	PD70djeC2	0.990275564	Jejunum
MD70djeC4	PD70djeC2	0.991448572	Jejunum	MD70djeC4	PD70djeC2	0.884739918	Jejunum	MD70djeC4	PD70djeC2	0.981408248	Jejunum
MD70djeC5	PD70djeC2	0.990327584	Jejunum	MD70djeC5	PD70djeC2	0.882920639	Jejunum	MD70djeC5	PD70djeC2	0.990140372	Jejunum
MD70djeC6	PD70djeC2	0.989484129	Jejunum	MD70djeC6	PD70djeC2	0.868357229	Jejunum	MD70djeC6	PD70djeC2	0.989293576	Jejunum
PD70djeC1	PD70djeC2	0.335561995	Jejunum	PD70djeC1	PD70djeC2	0.640378205	Jejunum	PD70djeC1	PD70djeC2	0.786274376	Jejunum
PD70djeC3	PD70djeC2	0.330499229	Jejunum	PD70djeC3	PD70djeC2	0.588629382	Jejunum	PD70djeC3	PD70djeC2	0.724444761	Jejunum
PD70djeC4	PD70djeC2	0.313790708	Jejunum	PD70djeC4	PD70djeC2	0.630959234	Jejunum	PD70djeC4	PD70djeC2	0.832334559	Jejunum
PD70djeC5	PD70djeC2	0.334358995	Jejunum	PD70djeC5	PD70djeC2	0.635010254	Jejunum	PD70djeC5	PD70djeC2	0.810858676	Jejunum
PD70djeC6	PD70djeC2	0.342769549	Jejunum	PD70djeC6	PD70djeC2	0.166887649	Jejunum	PD70djeC6	PD70djeC2	0.56648847	Jejunum
SDQJeC1	PD70djeC2	0.63489856	Jejunum	SDQJeC1	PD70djeC2	0.715642904	Jejunum	SDQJeC1	PD70djeC2	0.607356318	Jejunum
SDQJeC2	PD70djeC2	0.866550475	Jejunum	SDQJeC2	PD70djeC2	0.830764421	Jejunum	SDQJeC2	PD70djeC2	0.674751436	Jejunum
SDQJeC4	PD70djeC2	0.525815945	Jejunum	SDQJeC4	PD70djeC2	0.756629395	Jejunum	SDQJeC4	PD70djeC2	0.598161973	Jejunum
SDQJeC5	PD70djeC2	0.713929387	Jejunum	SDQJeC5	PD70djeC2	0.724522086	Jejunum	SDQJeC5	PD70djeC2	0.628546826	Jejunum
SDQJeC7	PD70djeC2	0.775439779	Jejunum	SDQJeC7	PD70djeC2	0.739370243	Jejunum	SDQJeC7	PD70djeC2	0.645512597	Jejunum
SDQJeC9	PD70djeC2	0.877052342	Jejunum	SDQJeC9	PD70djeC2	0.734383995	Jejunum	SDQJeC9	PD70djeC2	0.686527724	Jejunum
WHYJeC1	PD70djeC2	0.665527925	Jejunum	WHYJeC1	PD70djeC2	0.721816506	Jejunum	WHYJeC1	PD70djeC2	0.58953953	Jejunum
WHYJeC2	PD70djeC2	0.614210966	Jejunum	WHYJeC2	PD70djeC2	0.778090392	Jejunum	WHYJeC2	PD70djeC2	0.613646519	Jejunum
WHYJeC3	PD70djeC2	0.428146589	Jejunum	WHYJeC3	PD70djeC2	0.773169573	Jejunum	WHYJeC3	PD70djeC2	0.592901875	Jejunum
WHYJeC5	PD70djeC2	0.472318389	Jejunum	WHYJeC5	PD70djeC2	0.753552214	Jejunum	WHYJeC5	PD70djeC2	0.599313159	Jejunum
WHYJeC7	PD70djeC2	0.351378467	Jejunum	WHYJeC7	PD70djeC2	0.717217866	Jejunum	WHYJeC7	PD70djeC2	0.643254333	Jejunum
WHYJeC8	PD70djeC2	0.521097394	Jejunum	WHYJeC8	PD70djeC2	0.66936429	Jejunum	WHYJeC8	PD70djeC2	0.60024136	Jejunum
MD70djeC1	PD70djeC3	0.990859904	Jejunum	MD70djeC1	PD70djeC3	0.839598577	Jejunum	MD70djeC1	PD70djeC3	0.988164245	Jejunum
MD70djeC2	PD70djeC3	0.990934566	Jejunum	MD70djeC2	PD70djeC3	0.799462342	Jejunum	MD70djeC2	PD70djeC3	0.958408156	Jejunum
MD70djeC3	PD70djeC3	0.989919741	Jejunum	MD70djeC3	PD70djeC3	0.81388559	Jejunum	MD70djeC3	PD70djeC3	0.981597076	Jejunum
MD70djeC4	PD70djeC3	0.992170032	Jejunum	MD70djeC4	PD70djeC3	0.818372899	Jejunum	MD70djeC4	PD70djeC3	0.97074289	Jejunum
MD70djeC5	PD70djeC3	0.98999976	Jejunum	MD70djeC5	PD70djeC3	0.828031358	Jejunum	MD70djeC5	PD70djeC3	0.9842745	Jejunum
MD70djeC6	PD70djeC3	0.989751693	Jejunum	MD70djeC6	PD70djeC3	0.807287278	Jejunum	MD70djeC6	PD70djeC3	0.981217905	Jejunum
PD70djeC1	PD70djeC3	0.256378802	Jejunum	PD70djeC1	PD70djeC3	0.352820459	Jejunum	PD70djeC1	PD70djeC3	0.77893159	Jejunum
PD70djeC2	PD70djeC3	0.330499229	Jejunum	PD70djeC2	PD70djeC3	0.588629382	Jejunum	PD70djeC2	PD70djeC3	0.724444761	Jejunum
PD70djeC4	PD70djeC3	0.259234393	Jejunum	PD70djeC4	PD70djeC3	0.423411798	Jejunum	PD70djeC4	PD70djeC3	0.781319924	Jejunum
PD70djeC5	PD70djeC3	0.254853121	Jejunum	PD70djeC5	PD70djeC3	0.361958546	Jejunum	PD70djeC5	PD70djeC3	0.771185749	Jejunum
PD70djeC6	PD70djeC3	0.365980238	Jejunum	PD70djeC6	PD70djeC3	0.593357191	Jejunum	PD70djeC6	PD70djeC3	0.749039371	Jejunum
SDQJeC1	PD70djeC3	0.653295256	Jejunum	SDQJeC1	PD70djeC3	0.71258731	Jejunum	SDQJeC1	PD70djeC3	0.730965354	Jejunum
SDQJeC2	PD70djeC3	0.872836163	Jejunum	SDQJeC2	PD70djeC3	0.81280798	Jejunum	SDQJeC2	PD70djeC3	0.799479284	Jejunum
SDQJeC4	PD70djeC3	0.539743236	Jejunum	SDQJeC4	PD70djeC3	0.650987334	Jejunum	SDQJeC4	PD70djeC3	0.688694192	Jejunum
SDQJeC5	PD70djeC3	0.722094462	Jejunum	SDQJeC5	PD70djeC3	0.727022194	Jejunum	SDQJeC5	PD70djeC3	0.775684419	Jejunum
SDQJeC7	PD70djeC3	0.787439194	Jejunum	SDQJeC7	PD70djeC3	0.738467256	Jejunum	SDQJeC7	PD70djeC3	0.794449657	Jejunum
SDQJeC9	PD70djeC3	0.886118191	Jejunum	SDQJeC9	PD70djeC3	0.780507158	Jejunum	SDQJeC9	PD70djeC3	0.82885042	Jejunum
WHYJeC1	PD70djeC3	0.688434923	Jejunum	WHYJeC1	PD70djeC3	0.683907399	Jejunum	WHYJeC1	PD70djeC3	0.664236043	Jejunum
WHYJeC2	PD70djeC3	0.629683554	Jejunum	WHYJeC2	PD70djeC3	0.704488224	Jejunum	WHYJeC2	PD70djeC3	0.710657941	Jejunum
WHYJeC3	PD70djeC3	0.433162488	Jejunum	WHYJeC3	PD70djeC3	0.65741873	Jejunum	WHYJeC3	PD70djeC3	0.677006577	Jejunum
WHYJeC5	PD70djeC3	0.473503483	Jejunum	WHYJeC5	PD70djeC3	0.700806437	Jejunum	WHYJeC5	PD70djeC3	0.702663685	Jejunum
WHYJeC7	PD70djeC3	0.32021691	Jejunum	WHYJeC7	PD70djeC3	0.55828103	Jejunum	WHYJeC7	PD70djeC3	0.643732176	Jejunum
WHYJeC8	PD70djeC3	0.52942368	Jejunum	WHYJeC8	PD70djeC3	0.679086279	Jejunum	WHYJeC8	PD70djeC3	0.720630098	Jejunum
MD70djeC1	PD70djeC4	0.990019293	Jejunum	MD70djeC1	PD70djeC4	0.789855452	Jejunum	MD70djeC1	PD70djeC4	0.986483031	Jejunum
MD70djeC2	PD70djeC4	0.990760016	Jejunum	MD70djeC2	PD70djeC4	0.752427876	Jejunum	MD70djeC2	PD70djeC4	0.946091452	Jejunum
MD70djeC3	PD70djeC4	0.989148791	Jejunum	MD70djeC3	PD70djeC4	0.747712391	Jejunum	MD70djeC3	PD70djeC4	0.97530891	Jejunum
MD70djeC4	PD70djeC4	0.991772606	Jejunum	MD70djeC4	PD70djeC4	0.776779672	Jejunum	MD70djeC4	PD70djeC4	0.967874986	Jejunum
MD70djeC5	PD70djeC4	0.989453415	Jejunum	MD70djeC5	PD70djeC4	0.775193044	Jejunum	MD70djeC5	PD70djeC4	0.972396004	Jejunum
MD70djeC6	PD70djeC4	0.988924418	Jejunum	MD70djeC6	PD70djeC4	0.75006515	Jejunum	MD70djeC6	PD70djeC4	0.969869914	Jejunum
PD70djeC1	PD70djeC4	0.261675728	Jejunum	PD70djeC1	PD70djeC4	0.373531467	Jejunum	PD70djeC1	PD70djeC4	0.787264447	Jejunum
PD70djeC2	PD70djeC4	0.313790708	Jejunum	PD70djeC2	PD70djeC4	0.630959234	Jejunum	PD70djeC2	PD70djeC4	0.832334559	Jejunum
PD70djeC3	PD70djeC4	0.259234393	Jejunum	PD70djeC3	PD70djeC4	0.423411798	Jejunum	PD70djeC3	PD70djeC4	0.781319924	Jejunum
PD70djeC5	PD70djeC4	0.255555667	Jejunum	PD70djeC5	PD70djeC4	0.346898941	Jejunum	PD70djeC5	PD70djeC4	0.817706484	Jejunum
PD70djeC6	PD70djeC4	0.347956886	Jejunum	PD70djeC6	PD70djeC4	0.668246267	Jejunum	PD70djeC6	PD70djeC4	0.828711968	Jejunum
SDQJeC1	PD70djeC4	0.614047166	Jejunum	SDQJeC1	PD70djeC4	0.689736819	Jejunum	SDQJeC1	PD70djeC4	0.830400027	Jejunum
SDQJeC2	PD70djeC4	0.858873674	Jejunum	SDQJeC2	PD70djeC4	0.835830559	Jejunum	SDQJeC2	PD70djeC4	0.881878072	Jejunum
SDQJeC4	PD70djeC4	0.506770218	Jejunum	SDQJeC4	PD70djeC4	0.6358818	Jejunum	SDQJeC4	PD70djeC4	0.806946733	Jejunum
SDQJeC5	PD70djeC4	0.705676364	Jejunum	SDQJeC5	PD70djeC4	0.804654471	Jejunum	SDQJeC5	PD70djeC4	0.871323658	Jejunum
SDQJeC7	PD70djeC4	0.766298321	Jejunum	SDQJeC7	PD70djeC4	0.787778565	Jejunum	SDQJeC7	PD70djeC4	0.88130397	Jejunum
SDQJeC9	PD70djeC4	0.874319306	Jejunum	SDQJeC9	PD70djeC4	0.855285369	Jejunum	SDQJeC9	PD70djeC4	0.903169766	Jejunum
WHYJeC1	PD70djeC4	0.646972135	Jejunum	WHYJeC1	PD70djeC4	0.646175878	Jejunum	WHYJeC1	PD70djeC4	0.768286562	Jejunum
WHYJeC2	PD70djeC4	0.585181794	Jejunum	WHYJeC2	PD70djeC4	0.635103209	Jejunum	WHYJeC2	PD70djeC4	0.796948883	Jejunum
WHYJeC3	PD70djeC4	0.415123172	Jejunum	WHYJeC3	PD70djeC4	0.680721507	Jejunum	WHYJeC3	PD70djeC4	0.807320454	Jejunum
WHYJeC5	PD70djeC4	0.449425824	Jejunum	WHYJeC5	PD70djeC4	0.670805862	Jejunum	WHYJeC5	PD70djeC4	0.807902907	Jejunum
WHYJeC7	PD70djeC4	0.305407777	Jejunum	WHYJeC7	PD70djeC4	0.557600738	Jejunum	WHYJeC7	PD70djeC4	0.735655033	Jejunum
WHYJeC8	PD70djeC4	0.507046811	Jejunum	WHYJeC8	PD70djeC4	0.686251009	Jejunum	WHYJeC8	PD70djeC4	0.819449981	Jejunum
MD70djeC1	PD70djeC5	0.990881992	Jejunum	MD70djeC1	PD70djeC5	0.785943293	Jejunum	MD70djeC1	PD70djeC5	0.989390297	Jejunum
MD70djeC2	PD70djeC5	0.990267977	Jejunum	MD70djeC2	PD70djeC5	0.731605968	Jejunum	MD70djeC2	PD70djeC5	0.953178514	Jejunum
MD70djeC3	PD70djeC5	0.990148445	Jejunum	MD70djeC3	PD70djeC5	0.740988711	Jejunum	MD70djeC3	PD70djeC5	0.982947625	Jejunum
MD70djeC4	PD70djeC5	0.992207971	Jejunum	MD70djeC4	PD70djeC5	0.751553611	Jejunum	MD70djeC4	PD70djeC5	0.970620287	Jejunum
MD70djeC5	PD70djeC5	0.990492836	Jejunum	MD70djeC5	PD70djeC5	0.769075686	Jejunum	MD70djeC5	PD70djeC5	0.981855767	Jejunum
MD70djeC6	PD70djeC5	0.989935839	Jejunum	MD70djeC6	PD70djeC5	0.742628655	Jejunum	MD70djeC6	PD70djeC5	0.985337807	Jejunum
PD70djeC1	PD70djeC5	0.187437144	Jejunum	PD70djeC1	PD70djeC5	0.243404681	Jejunum	PD70djeC1	PD70djeC5	0.825063254	Jejunum
PD70djeC2	PD70djeC5	0.334358995	Jejunum	PD70djeC2	PD70djeC5	0.635010254	Jejunum	PD70djeC2	PD70djeC5	0.810858676	Jejunum
PD70djeC3	PD70djeC5	0.254853121	Jejunum	PD70djeC3	PD70djeC5	0.361958546	Jejunum	PD70djeC3	PD70djeC5	0.771185749	Jejunum
PD70djeC4	PD70djeC5	0.255555667	Jejunum	PD70djeC4	PD70djeC5	0.346898941	Jejunum	PD70djeC4	PD70djeC5	0.817706484	Jejunum
PD70djeC6	PD70djeC5	0.372174745	Jejunum	PD70djeC6	PD70djeC5	0.648933372	Jejunum	PD70djeC6	PD70djeC5	0.815251201	Jejunum
SDQJeC1	PD70djeC5	0.661352868	Jejunum	SDQJeC1	PD70djeC5	0.744653014	Jejunum	SDQJeC1	PD70djeC5	0.844890481	Jejunum
SDQJeC2	PD70djeC5	0.877964078	Jejunum	SDQJeC2	PD70djeC5	0.846607774	Jejunum	SDQJeC2	PD70djeC5	0.878534717	Jejunum
SDQJeC4	PD70djeC5	0.548343251	Jejunum	SDQJeC4	PD70djeC5	0.70531745	Jejunum	SDQJeC4	PD70djeC5	0.804094519	Jejunum
SDQJeC5	PD70djeC5	0.729401938	Jejunum	SDQJeC5	PD70djeC5	0.802660394	Jejunum	SDQJeC5	PD70djeC5	0.875101626	Jejunum
SDQJeC7	PD70djeC5	0.794122579	Jejunum	SDQJeC7	PD70djeC5	0.799180195	Jejunum	SDQJeC7	PD70djeC5	0.881450347	Jejunum
SDQJeC9	PD70djeC5	0.892509195	Jejunum	SDQJeC9	PD70djeC5	0.839054986	Jejunum	SDQJeC9	PD70djeC5	0.901766922	Jejunum
WHYJeC1	PD70djeC5	0.699080423	Jejunum	WHYJeC1	PD70djeC5	0.699742861	Jejunum	WHYJeC1	PD70djeC5	0.787101433	Jejunum
WHYJeC2	PD70djeC5	0.644945455	Jejunum	WHYJeC2	PD70djeC5	0.726133281	Jejunum	WHYJeC2	PD70djeC5	0.812013087	Jejunum
WHYJeC3	PD70djeC5	0.43853069	Jejunum	WHYJeC3	PD70djeC5	0.693121263	Jejunum	WHYJeC3	PD70djeC5	0.784258175	Jejunum
WHYJeC5	PD70djeC5	0.489870668	Jejunum	WHYJeC5	PD70djeC5	0.716535896	Jejunum	WHYJeC5	PD70djeC5	0.804914152	Jejunum
WHYJeC7	PD70djeC5	0.326995981	Jejunum	WHYJeC7	PD70djeC5	0.578379735	Jejunum	WHYJeC7	PD70djeC5	0.763604203	Jejunum
WHYJeC8	PD70djeC5	0.540526728	Jejunum	WHYJeC8	PD70djeC5	0.708413894	Jejunum	WHYJeC8	PD70djeC5	0.825111959	Jejunum
MD70djeC1	PD70djeC6	0.991603724	Jejunum	MD70djeC1	PD70djeC6	0.90021259	Jejunum	MD70djeC1	PD70djeC6	0.994285051	Jejunum
MD70djeC2	PD70djeC6	0.991545711	Jejunum	MD70djeC2	PD70djeC6	0.880367826	Jejunum	MD70djeC2	PD70djeC6	0.965600222	Jejunum
MD70djeC3	PD70djeC6	0.990719245	Jejunum	MD70djeC3	PD70djeC6	0.882674392	Jejunum	MD70djeC3	PD70djeC6	0.991046329	Jejunum
MD70djeC4	PD70djeC6	0.992820716	Jejunum	MD70djeC4	PD70djeC6	0.896901582	Jejunum	MD70djeC4	PD70djeC6	0.983271278	Jejunum
MD70djeC5	PD70djeC6	0.991676027	Jejunum	MD70djeC5	PD70djeC6	0.895002728	Jejunum	MD70djeC5	PD70djeC6	0.989612269	Jejunum
MD70djeC6	PD70djeC6	0.989972134	Jejunum	MD70djeC6	PD70djeC6	0.882236775	Jejunum	MD70djeC6	PD70djeC6	0.990484491	Jejunum
PD70djeC1	PD70djeC6	0.375272472	Jejunum	PD70djeC1	PD70djeC6	0.653580221	Jejunum	PD70djeC1	PD70djeC6	0.817379234	Jejunum
PD70djeC2	PD70djeC6	0.342769549	Jejunum	PD70djeC2	PD70djeC6	0.166887649	Jejunum	PD70djeC2	PD70djeC6	0.56648847	Jejunum
PD70djeC3	PD70djeC6	0.365980238	Jejunum	PD70djeC3	PD70djeC6	0.593357191	Jejunum	PD70djeC3	PD70djeC6	0.749039371	Jejunum
PD70djeC4	PD70djeC6	0.347956886	Jejunum	PD70djeC4	PD70djeC6	0.668246267	Jejunum	PD70djeC4	PD70djeC6	0.828711968	Jejunum
PD70djeC5	PD70djeC6	0.372174745	Jejunum	PD70djeC5	PD70djeC6	0.648933372	Jejunum	PD70djeC5	PD70djeC6	0.815251201	Jejunum
SDQJeC1	PD70djeC6	0.636956959	Jejunum	SDQJeC1	PD70djeC6	0.720722793	Jejunum	SDQJeC1	PD70djeC6	0.587202987	Jejunum
SDQJeC2	PD70djeC6	0.870357957	Jejunum	SDQJeC2	PD70djeC6	0.823013584	Jejunum	SDQJeC2	PD70djeC6	0.653348445	Jejunum
SDQJeC4	PD70djeC6	0.531072176	Jejunum	SDQJeC4	PD70djeC6	0.763229189	Jejunum	SDQJeC4	PD70djeC6	0.587748414	Jejunum
SDQJeC5	PD70djeC6	0.719407857	Jejunum	SDQJeC5	PD70djeC6	0.722884672	Jejunum	SDQJeC5	PD70djeC6	0.613942664	Jejunum
SDQJeC7	PD70djeC6	0.781573149	Jejunum	SDQJeC7	PD70djeC6	0.733611602	Jejunum	SDQJeC7	PD70djeC6	0.623458243	Jejunum
SDQJeC9	PD70djeC6	0.881360413	Jejunum	SDQJeC9	PD70djeC6	0.725978446	Jejunum	SDQJeC9	PD70djeC6	0.66705812	Jejunum
WHYJeC1	PD70djeC6	0.664824037	Jejunum	WHYJeC1	PD70djeC6	0.723581783	Jejunum	WHYJeC1	PD70djeC6	0.581783604	Jejunum
WHYJeC2	PD70djeC6	0.611895248	Jejunum	WHYJeC2	PD70djeC6	0.778408978	Jejunum	WHYJeC2	PD70djeC6	0.615329098	Jejunum
WHYJeC3	PD70djeC6	0.438746197	Jejunum	WHYJeC3	PD70djeC6	0.776576935	Jejunum	WHYJeC3	PD70djeC6	0.589230423	Jejunum
WHYJeC5	PD70djeC6	0.47579486	Jejunum	WHYJeC5	PD70djeC6	0.760224504	Jejunum	WHYJeC5	PD70djeC6	0.600899027	Jejunum
WHYJeC7	PD70djeC6	0.374151636	Jejunum	WHYJeC7	PD70djeC6	0.722995828	Jejunum	WHYJeC7	PD70djeC6	0.642753968	Jejunum
WHYJeC8	PD70djeC6	0.522655561	Jejunum	WHYJeC8	PD70djeC6	0.664044072	Jejunum	WHYJeC8	PD70djeC6	0.588205426	Jejunum
MD70djeC1	SDQJeC1	0.989604106	Jejunum	MD70djeC1	SDQJeC1	0.946797734	Jejunum	MD70djeC1	SDQJeC1	0.995479685	Jejunum
MD70djeC2	SDQJeC1	0.989726376	Jejunum	MD70djeC2	SDQJeC1	0.935019716	Jejunum	MD70djeC2	SDQJeC1	0.975924005	Jejunum
MD70djeC3	SDQJeC1	0.98765295	Jejunum	MD70djeC3	SDQJeC1	0.934984574	Jejunum	MD70djeC3	SDQJeC1	0.993203479	Jejunum
MD70djeC4	SDQJeC1	0.990797721	Jejunum	MD70djeC4	SDQJeC1	0.941823714	Jejunum	MD70djeC4	SDQJeC1	0.982803908	Jejunum
MD70djeC5	SDQJeC1	0.988600896	Jejunum	MD70djeC5	SDQJeC1	0.943678059	Jejunum	MD70djeC5	SDQJeC1	0.992269916	Jejunum
MD70djeC6	SDQJeC1	0.987197541	Jejunum	MD70djeC6	SDQJeC1	0.934991209	Jejunum	MD70djeC6	SDQJeC1	0.992033623	Jejunum
PD70djeC1	SDQJeC1	0.667579734	Jejunum	PD70djeC1	SDQJeC1	0.736597953	Jejunum	PD70djeC1	SDQJeC1	0.82506393	Jejunum
PD70djeC2	SDQJeC1	0.63489856	Jejunum	PD70djeC2	SDQJeC1	0.715642904	Jejunum	PD70djeC2	SDQJeC1	0.607356318	Jejunum
PD70djeC3	SDQJeC1	0.653295256	Jejunum	PD70djeC3	SDQJeC1	0.71258731	Jejunum	PD70djeC3	SDQJeC1	0.730965354	Jejunum
PD70djeC4	SDQJeC1	0.614047166	Jejunum	PD70djeC4	SDQJeC1	0.689736819	Jejunum	PD70djeC4	SDQJeC1	0.830400027	Jejunum
PD70djeC5	SDQJeC1	0.661352868	Jejunum	PD70djeC5	SDQJeC1	0.744653014	Jejunum	PD70djeC5	SDQJeC1	0.844890481	Jejunum
PD70djeC6	SDQJeC1	0.636956959	Jejunum	PD70djeC6	SDQJeC1	0.720722793	Jejunum	PD70djeC6	SDQJeC1	0.587202987	Jejunum
SDQJeC2	SDQJeC1	0.837634403	Jejunum	SDQJeC2	SDQJeC1	0.417678311	Jejunum	SDQJeC2	SDQJeC1	0.385016759	Jejunum
SDQJeC4	SDQJeC1	0.586168429	Jejunum	SDQJeC4	SDQJeC1	0.331339721	Jejunum	SDQJeC4	SDQJeC1	0.426869492	Jejunum
SDQJeC5	SDQJeC1	0.683578326	Jejunum	SDQJeC5	SDQJeC1	0.396430162	Jejunum	SDQJeC5	SDQJeC1	0.380335811	Jejunum
SDQJeC7	SDQJeC1	0.731531357	Jejunum	SDQJeC7	SDQJeC1	0.439021002	Jejunum	SDQJeC7	SDQJeC1	0.39124738	Jejunum
SDQJeC9	SDQJeC1	0.845426702	Jejunum	SDQJeC9	SDQJeC1	0.551885489	Jejunum	SDQJeC9	SDQJeC1	0.458680268	Jejunum
WHYJeC1	SDQJeC1	0.633916775	Jejunum	WHYJeC1	SDQJeC1	0.464799641	Jejunum	WHYJeC1	SDQJeC1	0.445925439	Jejunum
WHYJeC2	SDQJeC1	0.590452886	Jejunum	WHYJeC2	SDQJeC1	0.443836174	Jejunum	WHYJeC2	SDQJeC1	0.459061144	Jejunum
WHYJeC3	SDQJeC1	0.642051927	Jejunum	WHYJeC3	SDQJeC1	0.400380877	Jejunum	WHYJeC3	SDQJeC1	0.425652203	Jejunum
WHYJeC5	SDQJeC1	0.616376211	Jejunum	WHYJeC5	SDQJeC1	0.533118864	Jejunum	WHYJeC5	SDQJeC1	0.426962981	Jejunum
